open,high,low,close,volume,turnover,time
118118.7,118646.2,117809.4,118225.7,4093.123,483956515.6313,2025-07-21 12:00:00+00:00
118225.7,119176.9,117926.0,118894.2,4910.562,582561361.334,2025-07-21 13:00:00+00:00
118894.2,119300.0,118478.0,118875.8,4325.687,514455224.6749,2025-07-21 14:00:00+00:00
118875.8,119180.0,118250.0,118377.8,3790.838,449976112.0956,2025-07-21 15:00:00+00:00
118377.8,118459.4,117543.2,117800.0,7390.435,871461687.5244,2025-07-21 16:00:00+00:00
117800.0,118150.0,117380.0,117899.6,4316.315,508074889.5081,2025-07-21 17:00:00+00:00
117899.6,118239.3,117121.0,117189.1,5660.195,666543043.8575,2025-07-21 18:00:00+00:00
117189.1,117561.9,116677.4,116796.9,5318.148,622428490.2458,2025-07-21 19:00:00+00:00
116796.9,117280.0,116652.0,116949.7,3098.32,362599544.5409,2025-07-21 20:00:00+00:00
116949.7,117393.6,116876.7,117232.3,1435.776,168243270.214,2025-07-21 21:00:00+00:00
117232.3,117669.6,117134.4,117373.9,1294.51,152040972.4733,2025-07-21 22:00:00+00:00
117373.9,117537.2,117135.5,117393.0,1490.967,174941639.9443,2025-07-21 23:00:00+00:00
117393.0,117571.7,117055.0,117138.4,1596.25,187239136.298,2025-07-22 00:00:00+00:00
117138.4,117988.0,116123.0,117777.0,9309.183,1089503218.3748,2025-07-22 01:00:00+00:00
117777.0,117849.4,116978.5,117055.9,3338.915,391968667.212,2025-07-22 02:00:00+00:00
117055.9,117285.8,116714.3,117235.1,2521.221,295069988.4336,2025-07-22 03:00:00+00:00
117235.1,117384.7,116562.6,116564.4,2532.406,296218734.1381,2025-07-22 04:00:00+00:00
116564.4,117383.8,116563.5,117370.1,3561.93,417155576.6483,2025-07-22 05:00:00+00:00
117370.1,117858.0,117291.8,117857.9,2874.675,338126628.5207,2025-07-22 06:00:00+00:00
117857.9,118620.1,117791.4,118027.4,5572.034,658677179.6526,2025-07-22 07:00:00+00:00
118027.4,118383.1,117517.7,118330.0,3836.748,452347700.287,2025-07-22 08:00:00+00:00
118330.0,118703.0,117892.6,118408.6,2572.684,304456014.2303,2025-07-22 09:00:00+00:00
118408.6,119019.0,118323.2,119004.0,3127.82,371246794.1366,2025-07-22 10:00:00+00:00
119004.0,119250.0,118821.6,119199.1,2860.784,340591826.0379,2025-07-22 11:00:00+00:00
119199.1,119479.4,119090.0,119344.9,3605.194,430109411.8635,2025-07-22 12:00:00+00:00
119344.9,119649.9,118093.0,118200.1,7788.156,926356902.2387,2025-07-22 13:00:00+00:00
118200.1,119186.8,117601.2,119111.9,7582.936,897415616.3066,2025-07-22 14:00:00+00:00
119111.9,119237.5,118755.2,118962.1,3479.85,414250998.4136,2025-07-22 15:00:00+00:00
118962.1,119439.7,118674.9,118746.1,3475.245,413909788.0001,2025-07-22 16:00:00+00:00
118746.1,119288.0,118451.8,119260.1,3067.532,364798930.3108,2025-07-22 17:00:00+00:00
119260.1,120297.1,119115.4,119816.5,6438.358,770640295.3829,2025-07-22 18:00:00+00:00
119816.5,119991.0,119150.0,119333.3,3068.748,366962540.5532,2025-07-22 19:00:00+00:00
119333.3,119996.2,119255.0,119761.5,2978.108,356532746.1729,2025-07-22 20:00:00+00:00
119761.5,119836.8,119465.2,119465.2,1018.153,121804274.7613,2025-07-22 21:00:00+00:00
119465.2,120100.0,119465.2,119916.0,1592.124,190855820.6342,2025-07-22 22:00:00+00:00
119916.0,120321.0,119898.4,120043.6,2129.548,255858589.4634,2025-07-22 23:00:00+00:00
120043.6,120194.7,119600.0,119659.7,2150.392,257798556.3738,2025-07-23 00:00:00+00:00
119659.7,119776.8,119485.7,119578.8,1477.535,176724567.1232,2025-07-23 01:00:00+00:00
119578.8,119623.7,119055.9,119154.8,2771.164,330564877.9778,2025-07-23 02:00:00+00:00
119154.8,119178.9,118582.4,118675.1,2739.167,325518256.6487,2025-07-23 03:00:00+00:00
118675.1,119027.0,118623.0,119026.9,2264.836,269074097.3634,2025-07-23 04:00:00+00:00
119026.9,119055.7,118658.0,118682.0,1474.746,175218418.3883,2025-07-23 05:00:00+00:00
118682.0,118769.3,118363.2,118474.1,2105.547,249601567.8354,2025-07-23 06:00:00+00:00
118474.1,118647.0,118311.9,118398.9,1700.819,201526589.6297,2025-07-23 07:00:00+00:00
118398.9,118601.5,118255.6,118458.6,2053.865,243199293.3442,2025-07-23 08:00:00+00:00
118458.6,118517.6,117930.2,118065.1,3647.736,430950935.7849,2025-07-23 09:00:00+00:00
118065.1,118418.9,117850.0,118400.1,3659.004,432257865.9942,2025-07-23 10:00:00+00:00
118400.1,118661.6,118172.9,118558.0,2975.042,352485639.8674,2025-07-23 11:00:00+00:00
118558.0,118675.0,117828.4,118011.1,4483.307,529867008.8455,2025-07-23 12:00:00+00:00
118011.1,118236.9,117322.0,117366.8,7990.04,941011273.1914,2025-07-23 13:00:00+00:00
117366.8,118220.8,117300.0,118218.8,5138.088,605527466.9739,2025-07-23 14:00:00+00:00
118218.8,118748.6,117808.2,118589.2,3553.837,420246919.9972,2025-07-23 15:00:00+00:00
118589.2,118589.2,117560.3,117721.1,4591.185,541481456.5148,2025-07-23 16:00:00+00:00
117721.1,118134.8,117309.4,118134.6,4614.149,542893054.1301,2025-07-23 17:00:00+00:00
118134.6,118408.5,117986.6,118404.2,1932.233,228424591.3484,2025-07-23 18:00:00+00:00
118404.2,118480.7,118212.0,118397.8,1694.498,200558316.9293,2025-07-23 19:00:00+00:00
118397.8,118500.0,117550.0,117898.7,4595.456,542241835.3672,2025-07-23 20:00:00+00:00
117898.7,118187.0,117357.7,118187.0,2666.894,313997790.8556,2025-07-23 21:00:00+00:00
118187.0,118644.7,117927.0,118560.0,2313.627,274009213.2114,2025-07-23 22:00:00+00:00
118560.0,118771.5,118424.0,118743.4,1687.841,200200091.6862,2025-07-23 23:00:00+00:00
118743.4,119144.2,118554.0,119055.0,2794.114,332270242.8707,2025-07-24 00:00:00+00:00
119055.0,119118.0,118777.4,119096.4,1506.132,179200102.5279,2025-07-24 01:00:00+00:00
119096.4,119096.5,118811.6,118963.1,1207.861,143679219.6915,2025-07-24 02:00:00+00:00
118963.1,119279.7,118479.5,118513.1,3177.501,377891584.0569,2025-07-24 03:00:00+00:00
118513.1,118571.3,117813.3,117935.3,3450.549,407852690.7585,2025-07-24 04:00:00+00:00
117935.3,117976.4,117453.2,117582.2,4089.538,481201325.827,2025-07-24 05:00:00+00:00
117582.2,117843.1,117341.8,117435.3,2995.567,352128042.6527,2025-07-24 06:00:00+00:00
117435.3,118484.3,117050.1,118398.0,6578.473,775069545.9637,2025-07-24 07:00:00+00:00
118398.0,118800.3,118208.8,118773.0,3163.388,375208639.7142,2025-07-24 08:00:00+00:00
118773.0,118821.0,118294.6,118494.9,2394.835,283881576.6402,2025-07-24 09:00:00+00:00
118494.9,118652.1,117944.8,118389.3,3711.376,438712221.8407,2025-07-24 10:00:00+00:00
118389.3,118750.0,118321.0,118613.5,2946.962,349517461.0004,2025-07-24 11:00:00+00:00
118613.5,118745.0,118276.6,118519.1,2295.632,272018169.182,2025-07-24 12:00:00+00:00
118519.1,118716.1,118200.0,118204.6,2385.024,282712263.4052,2025-07-24 13:00:00+00:00
118204.6,119154.1,117815.8,119050.1,5335.189,632103371.9456,2025-07-24 14:00:00+00:00
119050.1,119492.9,118616.8,119121.2,6254.884,744878242.9139,2025-07-24 15:00:00+00:00
119121.2,119222.0,118360.0,118544.5,3734.108,443464922.5723,2025-07-24 16:00:00+00:00
118544.5,119333.0,118489.0,119140.0,1924.579,229086140.162,2025-07-24 17:00:00+00:00
119140.0,119427.2,118967.5,119052.6,1973.178,235152472.2837,2025-07-24 18:00:00+00:00
119052.6,119364.2,118880.1,118953.7,1734.591,206634172.3162,2025-07-24 19:00:00+00:00
118953.7,119004.3,118708.8,118719.9,1688.323,200653375.8443,2025-07-24 20:00:00+00:00
118719.9,118788.3,118487.0,118530.0,922.286,109390939.2494,2025-07-24 21:00:00+00:00
118530.0,118632.9,118169.9,118271.2,1294.883,153332203.8721,2025-07-24 22:00:00+00:00
118271.2,118449.9,118150.4,118328.0,1387.097,164089987.8913,2025-07-24 23:00:00+00:00
118328.0,118440.3,117633.3,117648.5,4205.143,495809621.4375,2025-07-25 00:00:00+00:00
117648.5,117775.4,117176.7,117337.5,4705.593,552576832.967,2025-07-25 01:00:00+00:00
117337.5,117369.9,116300.1,116314.0,7470.778,872736139.3344,2025-07-25 02:00:00+00:00
116314.0,116398.0,115297.7,115400.1,14369.158,1663923800.4119,2025-07-25 03:00:00+00:00
115400.1,116107.2,115090.0,116055.5,9808.143,1133335699.2875,2025-07-25 04:00:00+00:00
116055.5,116055.6,115170.8,115514.0,5387.864,622867933.8708,2025-07-25 05:00:00+00:00
115514.0,115515.0,115173.5,115287.5,2666.69,307565759.0672,2025-07-25 06:00:00+00:00
115287.5,115989.8,114710.0,115329.5,9597.272,1105839128.8558,2025-07-25 07:00:00+00:00
115329.5,116000.0,115057.4,115232.9,6029.777,696544311.615,2025-07-25 08:00:00+00:00
115232.9,116067.7,115045.6,116062.0,4503.845,520591040.5633,2025-07-25 09:00:00+00:00
116062.0,116537.6,116004.9,116311.6,4870.708,566381731.8897,2025-07-25 10:00:00+00:00
116311.6,116793.1,116311.6,116544.9,3448.672,402122131.2682,2025-07-25 11:00:00+00:00
116544.9,116675.8,115947.5,116102.3,5326.89,619291947.9982,2025-07-25 12:00:00+00:00
116102.3,116615.3,115572.0,116247.9,5501.685,638182079.1827,2025-07-25 13:00:00+00:00
116247.9,116323.6,114905.0,114978.3,7328.877,846083558.9807,2025-07-25 14:00:00+00:00
114978.3,115866.1,114914.1,115734.4,3965.048,457650179.8181,2025-07-25 15:00:00+00:00
115734.4,116222.0,115455.5,116187.0,3227.644,373990359.5517,2025-07-25 16:00:00+00:00
116187.0,116368.3,115854.6,116029.1,2344.863,272388827.8364,2025-07-25 17:00:00+00:00
116029.1,116594.2,116029.0,116493.9,2457.797,286047821.0055,2025-07-25 18:00:00+00:00
116493.9,117014.7,116410.0,116679.5,3975.317,464176207.2544,2025-07-25 19:00:00+00:00
116679.5,117326.7,116572.8,117067.5,4405.92,515501047.2047,2025-07-25 20:00:00+00:00
117067.5,117391.0,116959.7,117226.6,2259.769,264848012.9085,2025-07-25 21:00:00+00:00
117226.6,117374.9,117119.5,117289.7,1266.413,148480585.4901,2025-07-25 22:00:00+00:00
117289.7,117642.8,117192.3,117616.3,2088.899,245278394.465,2025-07-25 23:00:00+00:00
117616.3,117623.2,117326.8,117500.0,1218.248,143110132.8697,2025-07-26 00:00:00+00:00
117500.0,117564.8,117150.0,117156.0,1240.342,145554525.5342,2025-07-26 01:00:00+00:00
117156.0,117750.0,117155.9,117466.7,1874.903,220364000.0434,2025-07-26 02:00:00+00:00
117466.7,117610.6,117444.8,117469.2,623.458,73275684.2656,2025-07-26 03:00:00+00:00
117469.2,117541.1,117376.9,117487.2,625.945,73525358.0212,2025-07-26 04:00:00+00:00
117487.2,117542.7,117400.8,117435.4,557.635,65502566.1332,2025-07-26 05:00:00+00:00
117435.4,117454.6,117307.9,117323.5,905.434,106263383.4617,2025-07-26 06:00:00+00:00
117323.5,117375.8,117308.2,117322.8,639.842,75079574.4029,2025-07-26 07:00:00+00:00
117322.8,117613.2,117322.8,117547.9,848.46,99670706.3626,2025-07-26 08:00:00+00:00
117547.9,117618.4,117435.6,117571.0,548.324,64441459.3257,2025-07-26 09:00:00+00:00
117571.0,118252.1,117507.7,117966.4,3691.318,435325269.2252,2025-07-26 10:00:00+00:00
117966.4,118060.0,117746.1,117755.6,1535.855,181109476.8496,2025-07-26 11:00:00+00:00
117755.6,118000.0,117745.0,117892.8,1175.29,138558915.4373,2025-07-26 12:00:00+00:00
117892.8,118226.2,117828.9,118121.0,2301.664,271842506.8918,2025-07-26 13:00:00+00:00
118121.0,118209.8,117950.0,118060.0,1035.909,122328841.3107,2025-07-26 14:00:00+00:00
118060.0,118165.2,117823.7,118141.5,1116.108,131675542.5441,2025-07-26 15:00:00+00:00
118141.5,118244.4,117998.7,118085.4,1324.552,156452257.4819,2025-07-26 16:00:00+00:00
118085.4,118104.0,117986.4,118024.6,390.202,46057720.0855,2025-07-26 17:00:00+00:00
118024.6,118119.5,117940.3,118090.3,553.972,65389231.1598,2025-07-26 18:00:00+00:00
118090.3,118333.4,118046.9,118235.2,846.323,100033521.5393,2025-07-26 19:00:00+00:00
118235.2,118235.3,117883.0,117935.1,902.142,106446278.2009,2025-07-26 20:00:00+00:00
117935.1,118067.4,117873.6,118020.9,552.232,65136898.6376,2025-07-26 21:00:00+00:00
118020.9,118281.5,117957.7,117985.5,1076.4,127125099.5834,2025-07-26 22:00:00+00:00
117985.5,118033.3,117857.5,117898.8,646.452,76227111.723,2025-07-26 23:00:00+00:00
117898.8,117950.0,117807.6,117938.9,579.389,68294698.4004,2025-07-27 00:00:00+00:00
117938.9,118188.0,117888.1,118076.0,847.01,100001925.1038,2025-07-27 01:00:00+00:00
118076.0,118425.6,117995.2,118322.0,1803.047,213201718.1298,2025-07-27 02:00:00+00:00
118322.0,118327.8,118084.2,118174.7,928.066,109683986.2097,2025-07-27 03:00:00+00:00
118174.7,118268.7,118130.4,118220.7,475.727,56234278.5234,2025-07-27 04:00:00+00:00
118220.7,118303.7,118154.1,118289.3,551.769,65241287.2665,2025-07-27 05:00:00+00:00
118289.3,118443.7,118191.6,118261.2,943.397,111605959.2634,2025-07-27 06:00:00+00:00
118261.2,118261.3,118055.3,118117.0,919.419,108625238.9225,2025-07-27 07:00:00+00:00
118117.0,118142.4,117956.1,117956.1,753.361,88923596.1172,2025-07-27 08:00:00+00:00
117956.1,118018.0,117850.1,117939.9,879.352,103692152.789,2025-07-27 09:00:00+00:00
117939.9,118297.7,117939.9,118184.1,1339.606,158285794.4246,2025-07-27 10:00:00+00:00
118184.1,118261.2,118034.5,118070.3,826.491,97650845.247,2025-07-27 11:00:00+00:00
118070.3,118115.6,117876.8,118089.2,898.743,106046604.4988,2025-07-27 12:00:00+00:00
118089.2,118219.9,118077.0,118205.9,708.84,83753887.7545,2025-07-27 13:00:00+00:00
118205.9,118498.0,118140.8,118416.9,2051.986,242867376.872,2025-07-27 14:00:00+00:00
118416.9,118640.3,118218.1,118586.8,2249.747,266505154.8359,2025-07-27 15:00:00+00:00
118586.8,119600.0,118586.7,119099.1,7617.538,907915546.1584,2025-07-27 16:00:00+00:00
119099.1,119347.3,118848.0,119208.9,2289.451,272670607.0641,2025-07-27 17:00:00+00:00
119208.9,119401.0,118950.0,119025.9,1136.093,135401777.4136,2025-07-27 18:00:00+00:00
119025.9,119098.0,118895.9,118978.8,798.386,94993118.7947,2025-07-27 19:00:00+00:00
118978.8,119197.9,118730.8,118752.0,1097.325,130524014.6952,2025-07-27 20:00:00+00:00
118752.0,119294.9,118733.8,119287.8,1046.537,124545095.1454,2025-07-27 21:00:00+00:00
119287.8,119784.0,119234.4,119504.2,3270.014,391229964.1498,2025-07-27 22:00:00+00:00
119504.2,119556.0,119144.6,119429.9,1548.245,184821595.1591,2025-07-27 23:00:00+00:00
